timestamp,ambient_c,pump_vibration_mm_s,hvac_compressor_kw,solar_inverter_kw
2026-07-10 01:47,30.79,2.226,8.181,0.0
2026-07-10 01:48,30.27,2.254,7.696,0.0
2026-07-10 01:49,30.41,2.254,8.171,0.025
2026-07-10 01:50,30.15,2.287,7.927,0.025
2026-07-10 01:51,29.92,2.342,7.898,0.446
2026-07-10 01:52,30.4,2.332,7.777,0.235
2026-07-10 01:53,30.63,2.29,8.43,0.446
2026-07-10 01:54,30.39,2.233,8.499,0.376
2026-07-10 01:55,30.48,2.291,8.309,0.72
2026-07-10 01:56,30.62,2.164,8.246,0.461
2026-07-10 01:57,30.24,2.227,8.133,0.665
2026-07-10 01:58,29.74,2.299,8.222,1.557
2026-07-10 01:59,30.44,2.423,7.468,0.0
2026-07-10 02:00,29.75,2.352,7.92,0.0
2026-07-10 02:01,30.33,2.142,8.322,0.0
2026-07-10 02:02,30.42,2.116,7.996,0.0
2026-07-10 02:03,29.44,2.044,8.045,1.101
2026-07-10 02:04,29.99,2.187,7.497,0.0
2026-07-10 02:05,29.95,2.259,8.118,0.441
2026-07-10 02:06,30.36,2.003,7.706,0.0
2026-07-10 02:07,30.1,2.341,8.058,0.0
2026-07-10 02:08,30.19,2.195,8.129,0.411
2026-07-10 02:09,30.2,2.324,8.44,0.0
2026-07-10 02:10,30.56,2.174,7.793,0.0
2026-07-10 02:11,30.18,2.204,8.141,0.0
2026-07-10 02:12,30.56,2.243,8.353,0.899
2026-07-10 02:13,30.55,1.998,8.202,0.322
2026-07-10 02:14,30.03,2.187,7.79,0.27
2026-07-10 02:15,30.22,2.306,7.919,0.0
2026-07-10 02:16,30.17,2.299,8.008,0.426
2026-07-10 02:17,29.91,2.195,8.036,0.0
2026-07-10 02:18,30.26,2.056,8.491,0.1
2026-07-10 02:19,30.05,2.168,7.983,0.0
2026-07-10 02:20,30.16,2.103,8.344,0.39
2026-07-10 02:21,29.96,2.211,8.018,0.119
2026-07-10 02:22,30.0,1.972,8.037,1.976
2026-07-10 02:23,29.74,2.283,7.747,0.0
2026-07-10 02:24,29.96,2.287,7.86,0.0
2026-07-10 02:25,29.73,2.23,8.41,0.0
2026-07-10 02:26,29.81,2.142,7.571,0.0
2026-07-10 02:27,29.7,2.126,8.537,0.315
2026-07-10 02:28,29.39,2.153,7.591,0.0
2026-07-10 02:29,29.65,2.13,7.408,0.0
2026-07-10 02:30,29.7,2.219,7.572,0.698
2026-07-10 02:31,29.25,2.089,7.807,0.0
2026-07-10 02:32,29.83,2.198,8.254,1.149
2026-07-10 02:33,29.44,2.258,7.479,0.863
2026-07-10 02:34,29.49,2.086,7.608,0.0
2026-07-10 02:35,29.63,1.969,7.794,0.411
2026-07-10 02:36,29.71,2.238,8.001,0.0
2026-07-10 02:37,29.45,2.066,8.139,0.681
2026-07-10 02:38,29.51,2.301,8.665,0.0
2026-07-10 02:39,29.74,2.232,8.208,1.231
2026-07-10 02:40,30.24,2.082,8.313,0.0
2026-07-10 02:41,29.73,2.272,7.826,0.448
2026-07-10 02:42,29.86,2.052,8.062,0.229
2026-07-10 02:43,29.6,2.188,7.228,0.0
2026-07-10 02:44,29.84,2.336,8.019,1.35
2026-07-10 02:45,29.92,2.153,7.835,0.724
2026-07-10 02:46,29.96,2.384,7.998,1.103
2026-07-10 02:47,29.49,2.224,7.834,0.563
2026-07-10 02:48,29.78,2.149,7.543,0.333
2026-07-10 02:49,29.2,2.08,7.914,1.219
2026-07-10 02:50,29.41,2.092,7.702,0.0
2026-07-10 02:51,29.92,2.471,8.53,0.0
2026-07-10 02:52,29.73,2.374,8.154,0.0
2026-07-10 02:53,29.57,2.137,7.906,0.0
2026-07-10 02:54,29.9,2.467,7.628,1.082
2026-07-10 02:55,29.53,2.117,8.056,0.418
2026-07-10 02:56,29.44,2.274,7.722,0.992
2026-07-10 02:57,29.45,2.342,7.417,0.0
2026-07-10 02:58,29.85,2.31,8.294,0.032
2026-07-10 02:59,29.67,2.053,8.271,0.455
2026-07-10 03:00,29.51,2.395,7.72,0.058
2026-07-10 03:01,29.61,2.314,8.123,0.0
2026-07-10 03:02,29.91,2.193,7.871,0.0
2026-07-10 03:03,29.96,2.129,7.652,0.0
2026-07-10 03:04,29.79,2.191,7.707,0.0
2026-07-10 03:05,29.75,2.057,8.025,0.391
2026-07-10 03:06,29.56,2.186,7.295,0.0
2026-07-10 03:07,29.15,2.345,8.377,0.0
2026-07-10 03:08,29.51,2.011,7.871,0.697
2026-07-10 03:09,29.27,2.313,8.105,0.0
2026-07-10 03:10,29.39,2.102,8.228,0.0
2026-07-10 03:11,29.96,2.133,7.669,0.001
2026-07-10 03:12,29.42,2.109,7.535,0.0
2026-07-10 03:13,29.16,2.484,8.727,1.901
2026-07-10 03:14,29.16,2.255,7.691,0.0
2026-07-10 03:15,29.61,2.189,8.097,0.0
2026-07-10 03:16,28.94,2.19,7.906,0.333
2026-07-10 03:17,29.13,2.208,8.438,0.0
2026-07-10 03:18,28.88,2.113,7.919,0.0
2026-07-10 03:19,29.36,2.101,7.759,0.0
2026-07-10 03:20,29.2,2.262,7.764,0.909
2026-07-10 03:21,29.05,2.112,8.277,0.0
2026-07-10 03:22,29.47,2.3,8.352,0.0
2026-07-10 03:23,29.56,2.363,7.996,0.0
2026-07-10 03:24,29.16,2.07,7.193,1.176
2026-07-10 03:25,29.18,2.285,8.121,0.0
2026-07-10 03:26,29.64,2.465,8.272,0.0
2026-07-10 03:27,29.95,2.173,7.935,0.119
2026-07-10 03:28,29.92,2.106,7.31,0.0
2026-07-10 03:29,29.43,2.034,7.717,0.0
2026-07-10 03:30,29.39,2.177,8.431,0.0
2026-07-10 03:31,29.95,2.258,7.825,0.0
2026-07-10 03:32,29.84,2.128,7.894,0.0
2026-07-10 03:33,29.82,2.304,7.803,0.0
2026-07-10 03:34,29.64,2.402,8.255,0.143
2026-07-10 03:35,29.68,2.182,7.651,0.0
2026-07-10 03:36,29.44,2.068,7.953,0.0
2026-07-10 03:37,29.91,2.318,8.626,0.0
2026-07-10 03:38,29.97,2.254,8.345,0.128
2026-07-10 03:39,29.77,2.249,8.204,0.873
2026-07-10 03:40,29.63,2.318,7.955,0.0
2026-07-10 03:41,29.22,2.312,8.254,0.0
2026-07-10 03:42,29.73,2.23,7.569,0.0
2026-07-10 03:43,29.77,2.086,8.278,0.0
2026-07-10 03:44,29.81,2.35,8.324,0.042
2026-07-10 03:45,29.76,2.38,8.393,0.0
2026-07-10 03:46,30.16,2.296,8.357,0.548
2026-07-10 03:47,29.56,2.346,7.899,0.196
2026-07-10 03:48,30.23,2.158,7.732,1.174
2026-07-10 03:49,30.41,2.195,8.246,0.722
2026-07-10 03:50,29.59,2.118,7.808,1.425
2026-07-10 03:51,30.09,2.209,7.936,0.0
2026-07-10 03:52,30.26,2.165,8.058,0.0
2026-07-10 03:53,30.04,2.269,8.16,0.0
2026-07-10 03:54,30.23,2.296,8.022,1.441
2026-07-10 03:55,30.49,2.344,7.976,1.392
2026-07-10 03:56,30.26,2.139,7.519,0.0
2026-07-10 03:57,30.34,2.163,8.402,0.0
2026-07-10 03:58,30.52,2.321,8.107,0.0
2026-07-10 03:59,30.0,2.208,8.36,0.057
2026-07-10 04:00,30.26,2.082,8.43,1.216
2026-07-10 04:01,30.59,2.175,8.208,1.096
2026-07-10 04:02,30.05,2.378,7.971,0.0
2026-07-10 04:03,29.68,2.305,8.404,0.0
2026-07-10 04:04,30.65,2.297,8.129,0.0
2026-07-10 04:05,30.58,2.277,8.373,0.0
2026-07-10 04:06,30.48,2.09,8.051,1.442
2026-07-10 04:07,29.97,2.255,7.959,0.0
2026-07-10 04:08,29.96,2.318,7.7,0.0
2026-07-10 04:09,30.46,2.112,8.055,0.0
2026-07-10 04:10,29.94,2.183,7.265,0.733
2026-07-10 04:11,29.69,2.176,7.394,0.0
2026-07-10 04:12,29.53,2.129,7.968,1.363
2026-07-10 04:13,29.45,2.179,7.741,0.365
2026-07-10 04:14,30.15,2.265,7.937,0.0
2026-07-10 04:15,30.22,2.257,8.02,0.533
2026-07-10 04:16,29.75,2.217,8.25,1.048
2026-07-10 04:17,30.09,2.176,7.628,0.255
2026-07-10 04:18,30.05,2.133,7.838,0.0
2026-07-10 04:19,30.18,2.159,7.978,0.293
2026-07-10 04:20,30.06,2.142,8.005,0.659
2026-07-10 04:21,30.33,2.321,8.161,0.793
2026-07-10 04:22,30.38,2.276,8.632,0.667
2026-07-10 04:23,30.27,2.15,7.901,0.679
2026-07-10 04:24,30.53,2.221,8.369,0.776
2026-07-10 04:25,30.15,1.985,8.161,0.451
2026-07-10 04:26,30.16,2.19,8.368,0.0
2026-07-10 04:27,30.05,2.114,8.074,0.0
2026-07-10 04:28,29.98,2.255,7.752,0.295
2026-07-10 04:29,30.18,2.208,7.551,0.0
2026-07-10 04:30,30.45,2.05,8.844,0.0
2026-07-10 04:31,29.97,2.312,8.015,0.0
2026-07-10 04:32,30.35,2.201,8.635,1.689
2026-07-10 04:33,30.0,2.385,8.15,1.187
2026-07-10 04:34,29.69,2.137,7.997,1.069
2026-07-10 04:35,29.96,2.146,8.057,0.165
2026-07-10 04:36,30.21,2.076,8.26,0.218
2026-07-10 04:37,30.11,2.247,7.891,0.0
2026-07-10 04:38,30.52,2.057,8.155,0.0
2026-07-10 04:39,30.3,2.291,7.877,0.346
2026-07-10 04:40,30.41,2.356,8.303,0.214
2026-07-10 04:41,30.58,2.175,8.493,1.786
2026-07-10 04:42,30.63,2.214,8.25,0.0
2026-07-10 04:43,30.26,2.343,7.755,1.063
2026-07-10 04:44,30.38,2.16,7.968,0.0
2026-07-10 04:45,30.82,2.32,8.577,0.73
2026-07-10 04:46,30.45,2.257,8.593,0.282
2026-07-10 04:47,30.43,2.174,8.011,0.0
2026-07-10 04:48,31.08,2.263,8.433,0.0
2026-07-10 04:49,31.06,2.063,9.052,0.0
2026-07-10 04:50,30.62,2.155,7.571,0.759
2026-07-10 04:51,31.11,2.15,8.789,0.148
2026-07-10 04:52,30.72,2.324,8.363,0.339
2026-07-10 04:53,30.77,2.1,8.027,0.0
2026-07-10 04:54,30.82,2.2,7.99,0.149
2026-07-10 04:55,30.79,2.263,8.387,0.473
2026-07-10 04:56,30.31,2.228,7.787,0.0
2026-07-10 04:57,30.69,2.267,8.142,0.0
2026-07-10 04:58,30.85,2.202,8.382,0.991
2026-07-10 04:59,31.09,2.165,8.489,0.0
2026-07-10 05:00,31.4,2.195,8.487,0.0
2026-07-10 05:01,30.96,2.231,8.23,0.0
2026-07-10 05:02,30.79,2.132,8.104,1.378
2026-07-10 05:03,31.18,2.137,8.596,0.0
2026-07-10 05:04,31.14,2.372,8.331,0.072
2026-07-10 05:05,31.19,2.102,8.071,0.0
2026-07-10 05:06,30.93,2.229,8.132,0.0
2026-07-10 05:07,31.42,2.044,8.618,0.482
2026-07-10 05:08,31.05,2.236,8.289,0.213
2026-07-10 05:09,31.44,2.151,8.021,0.077
2026-07-10 05:10,31.31,2.233,8.62,0.0
2026-07-10 05:11,31.51,2.216,8.55,1.751
2026-07-10 05:12,31.45,2.041,8.428,0.388
2026-07-10 05:13,31.38,2.214,8.72,0.0
2026-07-10 05:14,31.37,2.2,8.606,0.702
2026-07-10 05:15,32.17,2.222,8.897,0.0
2026-07-10 05:16,31.31,2.182,8.265,0.0
2026-07-10 05:17,31.43,2.22,8.415,0.404
2026-07-10 05:18,31.81,2.164,8.523,0.169
2026-07-10 05:19,31.59,2.315,8.641,0.0
2026-07-10 05:20,31.68,2.149,8.662,0.0
2026-07-10 05:21,31.87,2.132,9.071,0.0
2026-07-10 05:22,31.84,2.236,8.733,0.723
2026-07-10 05:23,31.65,2.167,9.176,0.0
2026-07-10 05:24,31.63,2.254,8.901,0.0
2026-07-10 05:25,32.02,2.32,8.531,1.399
2026-07-10 05:26,31.9,2.327,8.444,1.332
2026-07-10 05:27,31.76,2.161,9.314,0.025
2026-07-10 05:28,32.15,2.157,9.024,0.0
2026-07-10 05:29,31.69,2.205,7.92,0.0
2026-07-10 05:30,31.91,2.263,8.661,0.0
2026-07-10 05:31,31.52,2.271,8.075,0.731
2026-07-10 05:32,32.22,2.157,8.592,0.0
2026-07-10 05:33,31.59,2.174,8.685,0.0
2026-07-10 05:34,31.73,2.064,8.39,0.0
2026-07-10 05:35,31.8,2.208,8.684,0.0
2026-07-10 05:36,31.46,2.231,8.46,0.0
2026-07-10 05:37,32.12,2.063,8.695,0.429
2026-07-10 05:38,31.4,2.264,8.374,0.127
2026-07-10 05:39,32.36,2.395,8.742,0.0
2026-07-10 05:40,32.23,2.092,9.118,0.0
2026-07-10 05:41,32.39,2.028,9.119,0.144
2026-07-10 05:42,32.22,2.034,8.547,0.299
2026-07-10 05:43,32.22,2.034,8.695,0.0
2026-07-10 05:44,32.33,2.23,8.362,0.0
2026-07-10 05:45,32.32,2.183,8.814,0.0
2026-07-10 05:46,32.44,2.113,8.3,0.0
2026-07-10 05:47,32.65,2.143,8.849,0.0
2026-07-10 05:48,33.07,1.926,8.962,0.39
2026-07-10 05:49,32.43,2.152,9.052,1.211
2026-07-10 05:50,32.3,2.246,8.497,0.0
2026-07-10 05:51,32.65,2.147,9.069,0.0
2026-07-10 05:52,32.72,2.32,9.145,0.109
2026-07-10 05:53,32.56,2.322,9.267,0.43
2026-07-10 05:54,32.43,2.065,8.715,0.62
2026-07-10 05:55,33.0,2.181,8.562,0.0
2026-07-10 05:56,32.82,2.212,8.972,0.0
2026-07-10 05:57,32.68,2.239,8.945,0.0
2026-07-10 05:58,32.87,2.284,9.179,0.0
2026-07-10 05:59,32.97,2.147,8.789,0.0
2026-07-10 06:00,32.59,5.186,9.073,0.0
2026-07-10 06:01,33.23,2.288,9.537,0.0
2026-07-10 06:02,32.51,2.337,9.533,0.0
2026-07-10 06:03,32.54,2.012,8.603,1.178
2026-07-10 06:04,33.07,2.266,8.824,1.067
2026-07-10 06:05,32.7,2.244,8.854,0.0
2026-07-10 06:06,33.19,2.019,9.126,1.01
2026-07-10 06:07,32.4,2.123,8.864,0.0
2026-07-10 06:08,33.22,2.254,9.054,0.0
2026-07-10 06:09,33.31,2.233,9.19,0.0
2026-07-10 06:10,33.19,2.304,8.811,0.261
2026-07-10 06:11,33.14,2.188,9.29,0.0
2026-07-10 06:12,32.87,2.266,9.213,1.107
2026-07-10 06:13,32.94,2.308,8.796,0.0
2026-07-10 06:14,33.03,2.096,8.765,0.0
2026-07-10 06:15,33.29,2.189,9.302,0.0
2026-07-10 06:16,33.55,2.289,9.374,0.0
2026-07-10 06:17,33.02,2.231,9.328,0.0
2026-07-10 06:18,33.68,2.396,8.953,0.526
2026-07-10 06:19,33.36,2.277,9.521,0.637
2026-07-10 06:20,33.19,2.195,9.2,1.363
2026-07-10 06:21,33.41,2.132,9.591,1.281
2026-07-10 06:22,33.87,2.132,9.597,1.021
2026-07-10 06:23,33.91,2.018,9.274,0.927
2026-07-10 06:24,33.43,2.292,9.329,1.361
2026-07-10 06:25,33.84,2.112,9.23,1.428
2026-07-10 06:26,33.57,2.275,9.089,2.221
2026-07-10 06:27,33.5,2.285,8.772,2.642
2026-07-10 06:28,34.06,2.106,9.784,2.61
2026-07-10 06:29,33.83,2.068,9.733,3.508
2026-07-10 06:30,33.6,2.436,9.199,3.148
2026-07-10 06:31,33.62,2.252,9.102,3.58
2026-07-10 06:32,33.63,2.3,9.213,3.657
2026-07-10 06:33,33.3,2.258,9.386,4.615
2026-07-10 06:34,33.78,2.254,10.143,3.372
2026-07-10 06:35,33.99,2.284,8.97,6.131
2026-07-10 06:36,33.92,2.383,9.421,6.489
2026-07-10 06:37,33.51,2.197,9.094,3.976
2026-07-10 06:38,34.05,2.125,9.719,3.994
2026-07-10 06:39,34.11,2.241,9.271,5.837
2026-07-10 06:40,33.79,2.058,9.718,5.585
2026-07-10 06:41,33.86,2.336,9.878,5.475
2026-07-10 06:42,34.06,2.315,9.684,5.857
2026-07-10 06:43,33.64,2.204,9.398,6.606
2026-07-10 06:44,34.13,2.281,9.496,6.547
2026-07-10 06:45,33.83,2.228,9.455,8.193
2026-07-10 06:46,34.67,2.289,9.476,8.149
2026-07-10 06:47,34.15,2.188,9.303,8.328
2026-07-10 06:48,34.66,2.183,10.203,8.437
2026-07-10 06:49,34.16,2.414,9.411,8.59
2026-07-10 06:50,34.4,2.275,9.032,8.225
2026-07-10 06:51,34.96,2.12,9.777,11.245
2026-07-10 06:52,34.6,2.285,9.135,9.035
2026-07-10 06:53,33.83,1.992,9.64,11.274
2026-07-10 06:54,34.22,2.346,9.793,8.898
2026-07-10 06:55,34.38,2.012,9.372,9.883
2026-07-10 06:56,33.98,2.213,9.52,9.612
2026-07-10 06:57,34.2,2.187,9.292,9.216
2026-07-10 06:58,34.45,2.197,9.4,10.17
2026-07-10 06:59,34.28,2.258,9.7,11.17
2026-07-10 07:00,34.35,2.233,9.004,12.032
2026-07-10 07:01,34.25,2.431,9.188,11.381
2026-07-10 07:02,34.29,2.07,9.606,13.023
2026-07-10 07:03,34.51,2.173,9.293,12.847
2026-07-10 07:04,34.28,2.179,9.501,14.959
2026-07-10 07:05,34.93,2.27,9.542,13.924
2026-07-10 07:06,34.47,2.206,9.605,14.224
2026-07-10 07:07,34.78,2.184,10.616,13.696
2026-07-10 07:08,34.81,2.144,9.633,14.304
2026-07-10 07:09,34.7,2.223,9.999,14.865
2026-07-10 07:10,35.19,2.256,9.956,14.758
2026-07-10 07:11,34.77,1.965,9.632,16.28
2026-07-10 07:12,34.88,2.121,9.627,15.658
2026-07-10 07:13,34.66,2.192,9.694,16.486
2026-07-10 07:14,34.41,2.181,9.839,15.184
2026-07-10 07:15,34.71,2.365,9.982,16.408
2026-07-10 07:16,34.79,2.197,9.124,16.212
2026-07-10 07:17,34.65,2.256,9.33,18.138
2026-07-10 07:18,35.08,2.319,9.852,17.064
2026-07-10 07:19,35.2,2.076,10.091,17.793
2026-07-10 07:20,35.13,2.125,10.273,18.094
2026-07-10 07:21,35.03,2.12,9.788,18.225
2026-07-10 07:22,35.23,2.151,10.125,19.423
2026-07-10 07:23,34.88,2.163,9.413,18.714
2026-07-10 07:24,35.31,2.045,9.467,19.802
2026-07-10 07:25,35.41,2.143,9.904,19.227
2026-07-10 07:26,35.38,2.246,9.549,21.096
2026-07-10 07:27,35.37,2.251,9.744,21.291
2026-07-10 07:28,35.17,2.081,9.344,22.701
2026-07-10 07:29,35.19,2.391,9.293,22.252
2026-07-10 07:30,35.31,2.183,9.769,22.793
2026-07-10 07:31,35.41,2.129,9.902,21.12
2026-07-10 07:32,35.36,2.131,9.683,21.978
2026-07-10 07:33,35.8,2.003,10.239,23.104
2026-07-10 07:34,35.41,2.222,9.905,23.496
2026-07-10 07:35,35.42,2.11,9.991,23.731
2026-07-10 07:36,35.47,2.457,9.396,25.08
2026-07-10 07:37,35.57,2.386,10.509,25.179
2026-07-10 07:38,35.79,2.077,9.67,24.192
2026-07-10 07:39,35.95,2.304,10.5,25.712
2026-07-10 07:40,35.28,2.307,9.784,24.588
2026-07-10 07:41,35.53,2.188,9.502,23.433
2026-07-10 07:42,36.22,2.236,10.408,25.47
2026-07-10 07:43,35.44,2.136,9.642,24.878
2026-07-10 07:44,36.06,2.256,10.102,26.814
2026-07-10 07:45,36.07,2.163,10.288,26.929
2026-07-10 07:46,35.82,2.323,9.643,26.626
2026-07-10 07:47,36.25,2.323,10.369,26.966
2026-07-10 07:48,36.53,2.312,10.02,27.663
2026-07-10 07:49,35.99,2.279,9.885,29.473
2026-07-10 07:50,35.93,2.336,9.727,28.407
2026-07-10 07:51,36.24,2.247,10.009,27.868
2026-07-10 07:52,36.81,2.328,10.543,29.446
2026-07-10 07:53,36.25,2.223,10.17,29.652
2026-07-10 07:54,35.99,2.146,10.214,28.781
2026-07-10 07:55,36.12,2.201,9.726,30.477
2026-07-10 07:56,35.85,2.223,10.144,30.971
2026-07-10 07:57,36.51,2.249,10.339,31.725
2026-07-10 07:58,36.19,2.355,10.456,31.46
2026-07-10 07:59,36.56,2.4,10.154,31.837
2026-07-10 08:00,36.17,2.322,10.357,31.404
2026-07-10 08:01,36.19,2.429,10.187,32.714
2026-07-10 08:02,36.53,2.275,10.187,33.225
2026-07-10 08:03,36.43,2.283,10.24,32.991
2026-07-10 08:04,36.06,2.002,9.679,32.254
2026-07-10 08:05,36.51,2.278,10.443,32.402
2026-07-10 08:06,36.64,2.173,10.296,33.88
2026-07-10 08:07,36.6,2.386,9.842,34.392
2026-07-10 08:08,36.81,2.141,10.408,35.066
2026-07-10 08:09,36.74,2.031,10.449,33.112
2026-07-10 08:10,36.78,2.351,10.671,34.982
2026-07-10 08:11,37.49,2.223,10.533,34.879
2026-07-10 08:12,37.0,2.225,9.644,34.814
2026-07-10 08:13,37.33,2.48,10.065,34.359
2026-07-10 08:14,36.96,2.327,10.241,37.28
2026-07-10 08:15,37.2,2.394,10.749,36.124
2026-07-10 08:16,37.51,2.24,10.709,36.208
2026-07-10 08:17,36.94,2.17,9.674,37.935
2026-07-10 08:18,37.0,2.355,10.384,37.325
2026-07-10 08:19,37.56,2.463,10.332,37.108
2026-07-10 08:20,37.4,2.254,10.541,38.927
2026-07-10 08:21,37.2,2.226,10.409,39.458
2026-07-10 08:22,37.3,2.245,10.833,38.654
2026-07-10 08:23,37.25,2.097,10.608,39.605
2026-07-10 08:24,38.3,2.31,11.282,39.999
2026-07-10 08:25,37.31,2.262,10.72,38.931
2026-07-10 08:26,37.75,2.318,10.847,40.034
2026-07-10 08:27,37.19,2.185,10.343,41.617
2026-07-10 08:28,37.41,2.332,10.881,40.867
2026-07-10 08:29,37.31,2.189,10.278,41.102
2026-07-10 08:30,37.53,2.32,10.883,40.899
2026-07-10 08:31,37.82,2.147,10.456,42.277
2026-07-10 08:32,37.95,2.025,10.508,41.042
2026-07-10 08:33,37.84,2.201,10.761,43.528
2026-07-10 08:34,38.32,2.19,10.81,42.853
2026-07-10 08:35,38.05,2.267,11.032,41.674
2026-07-10 08:36,38.11,2.439,11.028,43.096
2026-07-10 08:37,38.25,2.313,10.62,43.909
2026-07-10 08:38,38.37,2.192,10.49,44.648
2026-07-10 08:39,38.52,2.4,10.767,44.457
2026-07-10 08:40,37.81,2.229,10.98,44.974
2026-07-10 08:41,37.91,2.273,10.769,45.2
2026-07-10 08:42,38.22,2.32,10.994,43.978
2026-07-10 08:43,38.28,2.277,11.118,46.352
2026-07-10 08:44,38.46,2.338,10.643,46.61
2026-07-10 08:45,38.68,2.166,10.65,46.839
2026-07-10 08:46,38.97,2.246,10.985,46.593
2026-07-10 08:47,38.3,2.278,10.53,45.327
2026-07-10 08:48,38.47,2.15,11.258,48.027
2026-07-10 08:49,38.48,2.28,10.596,47.974
2026-07-10 08:50,38.64,2.143,10.523,47.822
2026-07-10 08:51,39.19,2.142,10.745,48.475
2026-07-10 08:52,39.36,2.164,11.736,47.767
2026-07-10 08:53,38.63,2.177,11.427,49.407
2026-07-10 08:54,39.0,2.196,11.554,49.359
2026-07-10 08:55,38.69,2.189,10.518,50.688
2026-07-10 08:56,38.49,2.125,11.05,48.315
2026-07-10 08:57,38.71,2.154,11.232,50.735
2026-07-10 08:58,38.7,2.199,10.838,52.042
2026-07-10 08:59,38.9,2.316,11.663,51.975
2026-07-10 09:00,38.84,2.457,11.03,51.082
2026-07-10 09:01,38.9,2.242,11.509,50.609
2026-07-10 09:02,38.85,2.239,11.001,51.952
2026-07-10 09:03,38.86,2.141,11.467,50.559
2026-07-10 09:04,39.18,2.068,11.839,51.859
2026-07-10 09:05,38.86,2.384,11.055,53.234
2026-07-10 09:06,39.35,2.311,11.091,51.946
2026-07-10 09:07,38.88,2.219,11.343,51.755
2026-07-10 09:08,39.17,2.246,11.177,54.094
2026-07-10 09:09,39.41,2.212,10.728,53.88
2026-07-10 09:10,38.97,2.196,11.473,53.834
2026-07-10 09:11,39.37,2.331,11.196,54.684
2026-07-10 09:12,39.47,2.274,11.457,54.887
2026-07-10 09:13,39.3,2.348,11.887,54.435
2026-07-10 09:14,39.82,2.481,11.688,55.603
2026-07-10 09:15,39.03,2.191,11.481,55.368
2026-07-10 09:16,39.54,2.275,11.202,54.201
2026-07-10 09:17,39.55,2.316,11.22,56.787
2026-07-10 09:18,39.91,2.379,11.759,56.3
2026-07-10 09:19,39.19,2.108,11.226,57.247
2026-07-10 09:20,39.45,2.239,10.817,59.38
2026-07-10 09:21,40.02,2.259,11.414,57.147
2026-07-10 09:22,39.41,2.284,11.381,58.715
2026-07-10 09:23,39.51,2.204,11.136,59.535
2026-07-10 09:24,39.71,2.456,11.575,58.688
2026-07-10 09:25,39.94,2.182,11.449,57.552
2026-07-10 09:26,39.97,2.264,11.191,58.459
2026-07-10 09:27,39.4,2.369,11.576,59.184
2026-07-10 09:28,40.21,2.372,11.651,58.896
2026-07-10 09:29,39.97,2.09,11.593,58.729
2026-07-10 09:30,40.03,2.266,10.97,60.374
2026-07-10 09:31,40.12,2.329,11.285,61.221
2026-07-10 09:32,40.34,2.217,11.406,60.744
2026-07-10 09:33,40.19,2.429,11.077,60.877
2026-07-10 09:34,40.58,2.341,12.169,62.332
2026-07-10 09:35,40.05,2.441,11.285,61.331
2026-07-10 09:36,39.89,2.5,11.676,61.451
2026-07-10 09:37,40.1,2.368,12.069,63.652
2026-07-10 09:38,40.6,2.336,11.99,62.342
2026-07-10 09:39,40.59,2.29,11.512,61.735
2026-07-10 09:40,40.5,2.389,11.725,61.629
2026-07-10 09:41,40.6,2.353,11.438,62.409
2026-07-10 09:42,40.32,2.372,11.666,63.689
2026-07-10 09:43,40.8,2.344,11.513,63.32
2026-07-10 09:44,40.78,2.493,11.35,65.011
2026-07-10 09:45,40.35,2.216,11.317,65.435
2026-07-10 09:46,40.79,2.295,11.291,64.699
2026-07-10 09:47,40.43,2.412,11.391,63.275
2026-07-10 09:48,40.73,2.198,11.584,64.424
2026-07-10 09:49,40.57,2.424,11.841,65.013
2026-07-10 09:50,41.06,2.362,11.833,65.358
2026-07-10 09:51,41.0,2.405,11.637,65.137
2026-07-10 09:52,40.74,2.365,11.378,66.707
2026-07-10 09:53,41.12,2.393,12.035,66.949
2026-07-10 09:54,41.28,2.437,11.874,66.684
2026-07-10 09:55,41.73,2.42,12.036,67.606
2026-07-10 09:56,41.29,2.398,12.413,66.63
2026-07-10 09:57,41.61,2.433,12.313,67.96
2026-07-10 09:58,41.46,2.477,12.121,68.046
2026-07-10 09:59,41.78,2.377,12.564,68.022
2026-07-10 10:00,41.62,2.247,11.535,67.077
2026-07-10 10:01,41.36,2.272,12.262,68.576
2026-07-10 10:02,41.52,2.286,12.289,68.75
2026-07-10 10:03,41.19,2.165,12.083,69.279
2026-07-10 10:04,41.34,2.205,12.208,66.818
2026-07-10 10:05,41.52,2.289,12.698,69.654
2026-07-10 10:06,41.64,2.192,11.731,67.971
2026-07-10 10:07,41.37,2.321,11.864,70.143
2026-07-10 10:08,41.69,2.319,11.801,70.171
2026-07-10 10:09,42.3,2.455,12.361,70.87
2026-07-10 10:10,41.61,2.191,12.302,70.925
2026-07-10 10:11,41.99,2.376,11.878,70.372
2026-07-10 10:12,42.22,2.324,12.493,70.747
2026-07-10 10:13,41.71,2.418,12.097,70.667
2026-07-10 10:14,42.34,2.416,12.123,70.57
2026-07-10 10:15,42.34,2.272,12.059,70.84
2026-07-10 10:16,42.15,2.367,12.114,70.318
2026-07-10 10:17,41.72,2.407,12.254,72.488
2026-07-10 10:18,42.24,2.436,12.437,73.154
2026-07-10 10:19,41.76,2.208,12.614,71.51
2026-07-10 10:20,42.13,2.332,12.627,73.8
2026-07-10 10:21,42.16,2.362,11.839,73.341
2026-07-10 10:22,42.18,2.494,11.763,73.673
